client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
039830c3f9816754b1104e8a9757efbb,32,4,238.17999999999998,2,2,2,222
039ca3878f3f925cc1af52c1c9cccdd5,12,3,487.95000000000005,3,2,3,323
039fcb72a70c3baafffcfa9d321b4442,1,7,326.5,4,3,2,432
03a77cb5b0ca85dfd993738823fc581a,13,1,281.8,3,1,2,312
03ab319ff3a3f5ff1b53e370baf0d0ea,40,3,1177.9,1,2,4,124
03afc2de879dedfed99bde0a715ba027,1,5,1080.95,4,3,4,434
03b225ea30d311ae3cbdd0c90fb13b33,2,5,646.51,4,3,3,433
03b453a29f4b220b4e694f6e131786f3,52,1,73.5,1,1,1,111
03b779fe14b9c01dd23d09d07f5be60a,47,2,708.6800000000001,1,1,3,113
03b8d259522bf0602b04f520abd6da6b,16,20,1571.17,3,4,4,344
03bb05bdd97981f889590b2a8f024123,51,1,109.99,1,1,1,111
03bde5ac9b02b75ddfce22c4eec7671f,24,3,166.38,2,2,2,222
03c0a0bcb8ad9e6cd1a5fa7a5c911cef,8,3,231.45000000000002,3,2,2,322
03c1927f544ba357b259e4d5f69ebee9,22,4,1255.54,2,2,4,224
03c2ab2137f6e21c26c503a8b63b3aca,61,2,1955.24,1,1,4,114
03c449732c5040eea829141adb2e713a,1,3,865.05,4,2,3,423
03c52e36e15da916c294c26dd60de816,5,6,532.64,4,3,3,433
03c5fef5219b3636d6f1f0c9322db9f1,38,2,259.43,1,1,2,112
03c6fe7ee592db41a00e57b459d2fb7a,8,6,539.15,3,3,3,333
03cd0498835ddf22cc1da92b2dc91625,80,1,183.71,1,1,2,112
03cd62513d14e9249742a2547845a7b2,5,18,1170.37,4,4,4,444
03ce1d1e7b40f3d76b90b6fb94e16864,19,6,462.81999999999994,2,3,3,233
03cf1d734552b2c4e8fb8c802ab2b295,58,1,95.0,1,1,1,111
03d3714bb0b8d66f02b9b158550033da,14,3,137.88,3,2,1,321
03d61bcc30403e3b4ff7e3b886128d81,22,2,65.35,2,1,1,211
03daec38fc0dc01b74d441b62ae4e427,1,6,874.3900000000001,4,3,3,433
03dc66696de41c3b0fb3fb128133a820,1,53,2844.99,4,4,4,444
03dca6fdf620f651be49bd0320bc6ae4,7,2,131.60999999999999,3,1,1,311
03ded93262da87aabab41a474465c7cf,29,7,315.34,2,3,2,232
03df9e3254526946dd7945f1744da161,11,9,1024.03,3,4,3,343
03e4b8212766aa4eb0b5187867e57966,3,6,573.3,4,3,3,433
03e5d480005cf3b2f9249a0c3c0ae3bf,37,1,820.76,1,1,3,113
03e6aa73ee8c8ad47595236a9833f986,35,1,419.0,2,1,2,212
03e8fc73db23766da13346445156b9b0,15,7,731.29,3,3,3,333
03ea37ec9cab33f24b2d4c493f3e0879,3,3,343.07000000000005,4,2,2,422
03eae09596539b6a98f6887cf151633c,85,1,61.97,1,1,1,111
03ebcbd1909dd658e740045fcbf4246b,22,2,348.97,2,1,2,212
03eef42fd4ac2e8b41ed8cee943524fc,37,5,364.9,1,3,2,132
03f6892476d441e5933db9bca103db41,3,39,2101.07,4,4,4,444
03ff00ad063375e6c1e73837f32a88fe,36,5,265.99,2,3,2,232
03ff4a1190939ff9cb457a83b093b89b,24,3,1078.1,2,2,3,223
0400e5a1a80d514d168454f88868cadc,2,1,55.88,4,1,1,411
0405f6a0491824cc504978cbec333368,28,8,1232.45,2,3,4,234
04060aac9869b351cbcbf34c975f5206,8,20,2164.68,3,4,4,344
040e5b93a1145b54597b26ce200a475b,2,4,674.88,4,2,3,423
04146c1f350ac6026ed73d724c6ff381,3,19,1244.45,4,4,4,444
0416d5e184d3c6106c381a7cacb47881,21,2,419.28,2,1,2,212
041852b785b1c82150cb4621281df182,16,7,636.52,3,3,3,333
041f81b4eef93a2b3d35b72f690d3857,3,19,2657.5999999999995,4,4,4,444
04261ad88ceea09c4361b8f98f6402fd,79,2,332.55,1,1,2,112
043028817219a7b3544e168b290ae1c8,2,7,660.37,4,3,3,433
0431c9d8b4278728c0c5240ff986fed6,18,8,521.28,2,3,3,233
04347d35c496d1463d376882fb45395e,6,1,12.99,3,1,1,311
0434df19106a5c4529ff29b817bfd99c,77,1,18.79,1,1,1,111
043511072bde97c1682dac30b3e47835,9,11,723.84,3,4,3,343
04365ea45ece7b57d0b484b2019d14eb,21,1,47.08,2,1,1,211
04387a5a888ccfbaaf9ae03b22b3faa2,67,1,54.99,1,1,1,111
0439ca770e3a6a030d3e153c1396d04c,9,7,571.87,3,3,3,333
043a642680916955a983f815d867cce3,9,4,194.0,3,2,2,322
043c1aedda9327407ca20f3784a60d4c,11,9,616.27,3,4,3,343
043ca35bf9b93db4852f20dac9233aca,74,1,30.19,1,1,1,111
043ebf8b5eabd577edc5695c9979b3b2,2,2,102.13,4,1,1,411
043f5972f9a76c395f104daa55927119,11,3,916.1800000000001,3,2,3,323
043f956c015d7435e7259ff649ec58ac,41,2,205.79,1,1,2,112
044014d8ffcf854c88dd73cc36860052,26,1,4399.12,2,1,4,214
044061c556282b192fcc4633d9fd87a2,2,17,2386.73,4,4,4,444
0447128ff6e40f02c411186a03e92959,75,1,20.37,1,1,1,111
044728eab902b55f6eacc521147904de,85,2,90.73,1,1,1,111
044c51e055e028efa86c84d8d3e61d3a,8,5,695.48,3,3,3,333
044d72406023af37f4deb84306c7838e,3,1,96.99,4,1,1,411
044e353208774d76fb1b8556bef20f45,10,2,381.5,3,1,2,312
0456775cdff3c98aa5dd9feab3e57e6a,62,2,251.12,1,1,2,112
04569df2d9966e0b0906e7f24faaa402,44,5,2293.68,1,3,4,134
0456d9be0a615539dce68413078b199d,27,8,1016.5799999999999,2,3,3,233
045ac39b8a32fa67fe5152b47b2d6d24,1,8,1113.1000000000001,4,3,4,434
045d705eb5c9f3ee1b42a7818caa9b60,9,25,2477.7999999999993,3,4,4,344
0460d92bb45602d5e65064409ffb03ea,13,2,83.98,3,1,1,311
0464cfe4e26fb9b38bd3579c417b636d,2,16,2257.8,4,4,4,444
0469bd36b6726398f0577b8689cdc655,66,1,203.38,1,1,2,112
046e70fca72a2a98a3368265b9498f83,61,3,888.53,1,2,3,123
04730d310e4b033088564e4e3fcfa5c3,24,1,132.39,2,1,1,211
047484578d6e9dddddde7e2b65e8a519,19,1,75.99,2,1,1,211
0474dc7e099fd7d2ea60483ef03c6289,9,6,3178.0299999999997,3,3,4,334
04764adf6ae7e0e88d9b421ea1cb0c6d,24,3,786.1,2,2,3,223
0477012d482c1088e4be58be10cabba8,22,1,172.23,2,1,2,212
04783acf1fff7825d73bd06e3e37143a,8,17,1381.4900000000002,3,4,4,344
04783b95c1fbf3feff776f457ea7ffb7,11,4,1360.75,3,2,4,324
047ed266b9681b39a62b3a6b8d472eec,1,11,1036.69,4,4,3,443
047fdcc0d99b156bb7abc254bca8b469,42,2,393.83,1,1,2,112
0484bced3c4bcfefa0fa90ae2eeea990,8,7,302.82000000000005,3,3,2,332
0485e16918ec2fd293cce196ae7946cc,21,6,344.26,2,3,2,232
0487a04ff331d57f982b61d28db042b0,53,2,287.78,1,1,2,112
048d7083226a1dfb9ca54106ffe90c0a,51,2,310.52,1,1,2,112
048f90b895b19b3fde071b82f814edde,7,10,1106.8,3,4,4,344
049022c97d2ffdfa43056e440812eb4e,33,3,84.97,2,2,1,221
0495733afcdb3a010a2b3718c0cd6180,63,2,486.21,1,1,3,113
049d575ed46985e927c31be21262e4d1,2,13,2381.36,4,4,4,444
049edfb10811ebbec2be522eed0994f2,1,8,1585.71,4,3,4,434
049f0b75f8680610b2d2c9954d6be5ed,7,5,890.02,3,3,3,333
04a48b35681b14ff21a8210f8cb4e3f4,5,7,831.31,4,3,3,433
04a5a5965020e887b8d62ad08be1da1f,8,1,32.99,3,1,1,311
04a6e2252ce7e7ddf91e5abe53af7ec1,14,1,181.75,3,1,2,312
04ac8420c570bb6c03cb6c1e8855b46c,24,7,955.19,2,3,3,233
04acbbe65475397d9ad40dad2109004d,24,3,3411.9700000000003,2,2,4,224
04af4a6110ba739e29b7809e39096627,63,2,50.69,1,1,1,111
04af648adc2a209cfed5692b3807e95c,3,23,6401.859999999999,4,4,4,444
04b195dde2c4edc791a3729ea6b2b65b,1,21,2096.73,4,4,4,444
04b3bc5e875f05efdf49fa72b4bb63b8,53,1,219.56,1,1,2,112
04b8d704a929191e9d2f84e6e49d1700,1,11,1229.69,4,4,4,444
04be9f3429b10d1102794a914442afe2,36,4,4203.48,2,2,4,224
04cd1a837e3a01cb288c494443cfed5e,25,2,177.78,2,1,2,212
04ce0fc5511af18975aa1898676a249d,5,5,507.13,4,3,3,433
04ce2ab7d8de27d6a7132ebcd522563b,34,8,360.62,2,3,2,232
04ce8c2c4e6e3d0dfc9eb8960ee0fad1,2,4,2045.38,4,2,4,424
04d5c560735944dc51806c9d3d6f1f41,57,5,174.13000000000002,1,3,2,132
04d9bb33fc5a76da328f7fde73ddde54,2,5,419.01,4,3,2,432
04dac9984a925e41a858647586e31eef,2,20,1797.1100000000001,4,4,4,444
04dad8582d7d84de6f315303a5e9fb6d,1,7,1949.3600000000001,4,3,4,434
04deae685bd9103049a629f7372277c6,2,2,179.01999999999998,4,1,2,412
04df160e377f38b42687cfb9794adcb6,26,2,211.67000000000002,2,1,2,212
04e17e18e130822fce3da285b61bf44a,55,5,329.82,1,3,2,132
04e41184eb58a18a82fd095561b025d5,22,13,3114.789999999999,2,4,4,244
04e5bd9445cbe88315d3dda2f0ce36cf,3,3,763.6,4,2,3,423
04e87e32ab7660fc90134c5dcfa4351c,3,4,430.28,4,2,3,423
04e95eb802af83f4df57ab4899575c65,19,3,224.5,2,2,2,222
04eb211c262e0acf25ddf03db96f6481,1,4,219.86,4,2,2,422
04ec3af94a9ecdaf17cb697c611e35c4,4,15,1143.48,4,4,4,444
04ed90f1680cfe4adb0e6427196f741f,1,6,321.64000000000004,4,3,2,432
04f3e43749cb5690a275f9859c0d1f2b,25,8,1391.1100000000001,2,3,4,234
04f47583d51019a257d6054d517923a1,19,7,793.99,2,3,3,233
04f5ec535d69ab0547a068aa4c4ad10b,14,4,151.14999999999998,3,2,1,321
04f6e28204b65444ef73b9d0fb337862,15,8,778.53,3,3,3,333
04f7261322c7b2ff84937bef5493dafc,4,19,2333.46,4,4,4,444
04f7b29e3a665e7d3e4f5678483a5357,57,1,289.5,1,1,2,112
04fbc6bc5827660ac031f402f4b78b9e,72,1,213.38,1,1,2,112
04fcdc7df7b5dc195d54366c25326a26,34,1,128.99,2,1,1,211
05071594a6e5c06f338fc1a806c978c0,17,16,766.0900000000001,2,4,3,243
05075d51abdffda3a44fb0d09d4835d3,1,5,678.17,4,3,3,433
05076644a49b1ab9a8115bdf88363b0c,38,5,669.8699999999999,1,3,3,133
050f38a229fc74bbc3412bdfb9b65acf,2,3,400.07,4,2,2,422
050f44ed5a64a68629832342c9f5c284,3,3,664.97,4,2,3,423
050f5fc79e2f89f4e8cf502453c543a7,37,3,103.49000000000001,1,2,1,121
0510950160c73f2cc7411065740f8cac,3,7,303.58000000000004,4,3,2,432
051180516901f81a1482abc1aeda7858,22,1,43.66,2,1,1,211
05130831e5fb3ab8f5a352df3195656f,80,1,49.99,1,1,1,111
051448967d9b037288a3fa281e900e7e,19,4,453.66999999999996,2,2,3,223
05188fe3d0b86e0b21f2989e1c550a0b,36,2,225.74,2,1,2,212
051d4e93558de4e0770c53565f8da03a,14,4,362.82,3,2,2,322
051e7bc163d0307633cf527878b3f4d9,1,41,4477.809999999998,4,4,4,444
0521208a00b84bdbea091287257d3fcf,69,2,259.85,1,1,2,112
0523ce356641f2b5bfcb13dc9e12a1d2,21,5,300.32000000000005,2,3,2,232
0523f49ec84d448fc518c11a86ffc4c5,9,8,3405.05,3,3,4,334
052426e5c14a8e5f52a3c8cf258001c6,26,1,64.99,2,1,1,211
052651cd4c27c902ff4897f17c6b3506,35,2,80.98,2,1,1,211
052d445164d1c95e1adf7cc739d64cf0,23,5,861.09,2,3,3,233
052dd8dc3b059ec02f2e3d8efa9e57da,6,1,299.0,3,1,2,312
05313449cfa36e2970a4f295e668899d,25,1,99.99,2,1,1,211
05323feb8d8730d0b007fb42bfd742a4,58,1,39.99,1,1,1,111
0532bb4127c89c77b7618068a79d3360,13,8,2200.75,3,3,4,334
053310c0201c4cbeee97433f3ee63983,24,4,135.38,2,2,1,221
053bf2f7694a633a815ff4439b9f6088,18,1,139.0,2,1,1,211
053dca2bcc413e05d761a111156b3a0e,14,3,287.84000000000003,3,2,2,322
0540f7ab7aa4285eb98a8bd5c1664933,9,1,509.37,3,1,3,313
054259b59b416e9af172d62a8f5afb84,24,2,1687.6200000000001,2,1,4,214
05447d4e8e40a12480848610617b3939,1,1,88.66,4,1,1,411
054677f3f1786e7c2ba4556df387c46c,85,1,121.68,1,1,1,111
0546b83975b4dace90dabe049d4c42ee,31,5,167.07000000000002,2,3,2,232
054a8a769fa626bcfdee39c83fb9ae1c,9,2,113.18,3,1,1,311
054b3e87dd1fbd8f61e83d2fd3603017,27,2,155.64000000000001,2,1,1,211
0550fc5ca9d5d5778cb8159fb0c28622,61,1,169.0,1,1,2,112
055273abfce14f90fc547fcc71ed7a07,15,6,410.59,3,3,2,332
055ae07831ec176dfb5c0f53cd5b25cd,1,18,1827.8200000000002,4,4,4,444
055eba9c323dbd153a0bd451b770afb4,41,73,8254.76,1,4,4,144
055f50e673cd2d68925a8902010fae38,3,55,5004.489999999999,4,4,4,444
0565ac3915c96222123ca57fd53f2f19,88,2,30.5,1,1,1,111
05665bde6e58e9c70fe52cac916b0669,58,2,264.6,1,1,2,112
05682a37cc5cc11ce67970589ddd8811,14,19,1011.0900000000003,3,4,3,343
05696790c995b181b350b446962234ea,16,7,880.8700000000001,3,3,3,333
056a06dbfc3e8829238541905c9d676f,6,14,2277.07,3,4,4,344
056c6a07b9c184181d738ac9cde0d446,31,5,1434.98,2,3,4,234
056cb2dfa3061457d37f84e4fff8059b,35,2,140.28,2,1,1,211
0576d85c34ab0d18ba502ba131f0ab70,12,2,543.99,3,1,3,313
057a6eb61ef64dd02a9a6ee518c962d3,43,5,275.29,1,3,2,132
057e9cebd933a6746f7b34be343ab9c1,33,1,48.19,2,1,1,211
057fa659f7ff275866c659c054de6a7f,47,2,451.78000000000003,1,1,3,113
05811e4c3dd4d00358434e94416deaef,4,57,4769.829999999998,4,4,4,444
05828318c9cd58e49c401f87a9222cf2,20,5,869.9200000000001,2,3,3,233
05856c79c754016c2319f18bd3ce618a,22,1,102.99,2,1,1,211
0585758d5b69e4a465d0e37132c07454,8,19,5470.379999999998,3,4,4,344
0586b1103511006fb32a6777de2b0c07,10,3,1291.27,3,2,4,324
0594ea8d7aea4d520f9b34a7f5c5e5da,8,5,619.9,3,3,3,333
059a226a1c6aa435d8b6e8fa7afe0d2c,3,18,2570.16,4,4,4,444
059bf10840f7c277d7ce18af730cd25d,25,2,308.40999999999997,2,1,2,212
059ea6adcc71dffe43efa3656b72a0ad,42,5,300.42,1,3,2,132
05a116fa443d9452700f6088ecf1e382,39,1,146.98,1,1,1,111
05a2af495b0659ce7b5d456b516f6f46,23,1,247.69,2,1,2,212
05a91d72c7817099c64f9b991a9fb1a2,7,11,1210.19,3,4,4,344
05a9c4556adf43cdf22070a02394b7b4,7,7,729.42,3,3,3,333
05a9ea34d47ce7a28aa7fadc8e18d9aa,22,1,299.05,2,1,2,212
05abe9b9dbd7d1589b94c48934cf5ea8,7,1,97.02,3,1,1,311
05ac5fa268c33e7a9305499a1a7c8ab6,26,5,844.2,2,3,3,233
05ac6506d5adff84a5d23484b0381d28,3,15,942.24,4,4,3,443
05ad1cf0a820ddb5579fa303a8b6f707,33,2,118.97999999999999,2,1,1,211
05b0327974a870c1ab5081c8ef839539,22,4,157.85,2,2,1,221
05b038b63ce78e3bf80c6dbd2e60dbeb,15,6,2265.7400000000002,3,3,4,334
05b2f56507f04b35d34211b6733280d7,36,3,267.38,2,2,2,222
05b62ea9df05a1956068e20015dd206b,59,2,122.9,1,1,1,111
05b8008098747f2a019309d2220087e3,22,6,673.46,2,3,3,233
05bce0e63c7f14bc670782e433f959c6,39,4,1019.82,1,2,3,123
05c19aac73d3ee9855cb5d56b01bf04e,17,11,2733.99,2,4,4,244
05c644a7af0cc7c7e4a08761864858be,13,2,235.0,3,1,2,312
05ca54cca28e5ae38fbafc1776869603,5,3,117.24,4,2,1,421
05cbc45ec021eb864e8813137880db61,49,1,455.13,1,1,3,113
05ccad7e2b099b35e577e3010066a8ed,35,2,267.73,2,1,2,212
05cd8bde5481ae9897c1cab6837039ba,15,1,228.87,3,1,2,312
05cebec20b345cc486b61603e844d7e0,37,3,252.54,1,2,2,122
05cf207381d344aa597c03cce03718bf,25,7,782.11,2,3,3,233
05d3232836d6c63b67b50c8848ddfdef,51,3,166.87,1,2,2,122
05d7c73e1b6f689f8334fdefcc8d3670,58,1,82.88,1,1,1,111
05d8f3b762ea5480d246e9a8ce0ba345,20,8,701.29,2,3,3,233
05e25eed199da480118f11b52ebeda1c,4,2,197.24,4,1,2,412
05e34c4f4253ec6a4f6728515965fca5,1,70,5486.320000000001,4,4,4,444
05e3513d712dda4dfcabb09e3d802604,12,5,279.45,3,3,2,332
05e3ae367b8bc2a7e55825f515091948,4,5,834.5200000000001,4,3,3,433
05e5659b675c0ab13835c1754dde79bc,5,34,2497.4299999999994,4,4,4,444
05faaaf4e3270f3b48adb4ce6af72f29,4,2,931.3,4,1,3,413
05fd72acaea2ed088461a3acf0772573,38,4,641.11,1,2,3,123
0601c013b435720341af010980bafb4d,12,3,55.52,3,2,1,321
060288c0e25e5eba24581e274eff3294,2,1,31.99,4,1,1,411
060680050d4df2aa465056f0bcfd756b,5,16,1220.96,4,4,4,444
060948a150132862a5823ad10f53b26e,53,2,76.47999999999999,1,1,1,111
060e7493572e75487edbc18c69e0a477,9,6,3084.3199999999997,3,3,4,334
061014032573c9b3858b057bb0ea6a28,16,4,703.52,3,2,3,323
06113288a197f627cf943f3fb7503f81,60,2,1235.63,1,1,4,114
0612a8931f78906ecf53cbabbb553625,16,3,329.09999999999997,3,2,2,322
06137f219779b53a5fb5871b326c3930,9,4,260.29999999999995,3,2,2,322
0619d15118a7784cceff173a895a752a,82,8,352.26,1,3,2,132
061b0a11b1f6bb8665b41421282c8f15,40,4,101.06,1,2,1,121
061b9ce8dcb5e1d882ec3b5bf8472072,72,1,484.46,1,1,3,113
061ddeb341c7e8fb41869b8f4ba754dd,27,1,54.67,2,1,1,211
061ecbff690c989c1c37eccb9121ceea,62,1,74.03,1,1,1,111
061faad0e0c71ad20ce79e6d4570102c,17,5,1032.26,2,3,3,233
06209b30b7bf63e580536e5f10646230,10,4,281.75,3,2,2,322
06212dce1c7b008d4776c504b11d8559,4,9,671.19,4,4,3,443
0622d0a269e195c97c06cc0a8bba2b1e,4,3,1245.0700000000002,4,2,4,424
06259aa5eeb1fa784472b6c3bf5c916a,3,41,5786.13,4,4,4,444
06260b54901db71cca1d1164e1fcf627,3,6,385.22999999999996,4,3,2,432
06264fcf610606261cd50844d9a1c6ab,17,2,237.39000000000001,2,1,2,212
062a79240fca88eeec53ab3e6be0daf9,2,10,1200.3899999999999,4,4,4,444
062acd63884f4542bb07c40da0a79dc8,53,4,185.36,1,2,2,122
062bc105cce04e31aa8d83f980542512,25,7,607.9499999999999,2,3,3,233
0631536ca45a3e3ddfcbd8f08a519c3b,23,3,206.35999999999999,2,2,2,222
0631d50e4c7ca2f98fd5b30172e04949,12,1,51.43,3,1,1,311
063215d1b01ab0418927a7eda6b216cd,20,1,26.29,2,1,1,211
0633232c460cb7fc185bbe3b3e6d0b3e,23,40,4571.82,2,4,4,244
0633ac566fd0910417870cc28f8b2762,10,6,406.33000000000004,3,3,2,332
06386f8bdee7f278d86e978b90bbf3c7,3,14,1152.04,4,4,4,444
0638e057e5c02b5968344ffa65696ffc,20,3,237.9,2,2,2,222
06395625062d439dcac9df680163e8d5,17,3,410.99,2,2,2,222
063d64055168251e58eb79953e8e6d27,9,4,255.62,3,2,2,322
063ee5646dbe6280e9667aacd492ce33,9,4,344.17,3,2,2,322
064102c337fe98b508df5da8560c4a2d,1,23,1875.1899999999998,4,4,4,444
06426a7053a5f3592e28a308345542ae,8,4,417.21000000000004,3,2,2,322
064439299e812399a207db1feeada675,11,6,249.9,3,3,2,332
06468d05c55c5a2dba9b05246baf37de,39,2,82.88,1,1,1,111
06473867fedd62478b51814849ec1b00,38,1,29.99,1,1,1,111
0649153a430bb9a83f6d58d46fcd6910,7,30,1974.6100000000004,3,4,4,344
064a91099740f2983329aca438b7def8,9,2,278.99,3,1,2,312
064b3cd7c5b41cfa5b857371cde45a76,4,1,21.0,4,1,1,411
064b6248bec6a1918176994bd24694e8,1,10,1192.01,4,4,4,444
0653d33ab76eda208c67063eb8d7dccd,40,1,515.41,1,1,3,113
0654932ca4844658c6a47e1ce6f62c7d,1,31,3944.8599999999988,4,4,4,444
0655a32275f12155881ac92af92fe602,33,1,33.09,2,1,1,211
06567f0626f5ddda2bd9ad7dcb6092e2,24,2,102.17999999999999,2,1,1,211
0657598ab0d2893607c95b4840798143,3,8,926.78,4,3,3,433
065838e05936e3acb903ac23669515a1,14,7,404.07,3,3,2,332
065885848071b69eac5909ba4982f709,3,6,517.62,4,3,3,433
0658ac44675c8bd8ce6c9927badb420e,29,1,87.98,2,1,1,211
065a3df0ff3939357779609bb4a3723e,9,14,1616.8600000000001,3,4,4,344
065c23b6b34567e9bdc8399bd77ec30a,16,4,569.05,3,2,3,323
065dc929e642241c941ea281fce6d8d1,1,7,1299.3600000000001,4,3,4,434
0661339f0edc2f8ad1a079b30501bac1,2,33,2915.8400000000006,4,4,4,444
0665fb85eba5d561be6c92bc5752921e,2,21,2275.3599999999997,4,4,4,444
06678ec57d16fa76901e48fb858572d2,2,7,934.84,4,3,3,433
066919d0b97093ffe6af4bf70e128890,39,4,857.82,1,2,3,123
066a568c8810f0d6d4e881a78c24d320,31,3,293.13,2,2,2,222
066d030ba14c25aa0285a2e10cd3700a,42,1,265.19,1,1,2,112
067028d78424caeda26549b1d48f54f3,16,10,919.7,3,4,3,343
067459635b833dcb6d343ccd93a25ed5,49,1,14.0,1,1,1,111
0674d7913755fc723336628e824143df,3,17,1831.75,4,4,4,444
067af7d71e796c5fb624fd3f727f185e,3,16,3495.459999999999,4,4,4,444
067f71128d07021e4a1329cd938c8c8d,12,7,346.3,3,3,2,332
0682449d65bdb7ecc14b89db25bd7ed8,27,2,71.38,2,1,1,211
0688e8985ac28b4f922cdf2fea04f2b2,16,4,1037.8000000000002,3,2,3,323
0689acea74adc3d5e04dedd6cd600e48,13,4,273.45,3,2,2,322
069078e05120d823875f34a16604b000,6,8,473.65999999999997,3,3,3,333
0692b167a5de391855631bb95f4b93f2,15,3,278.64,3,2,2,322
0694968392f19bfd2bf105d88db3f8ef,50,4,439.03000000000003,1,2,3,123
0696651b8a77f200bf2d57970a7bc965,48,1,10.19,1,1,1,111
0696a37b87b632c05413f1ad36c7f867,44,2,189.98,1,1,2,112
069af58f7c7cca5c8f886e04cfebf717,20,7,511.27,2,3,3,233
069c02a9b2b4a68bcdb8c0ee6482baf3,24,4,354.98,2,2,2,222
069f1de6e44bff00cf5272210b0b3a62,72,1,397.2,1,1,2,112
069f50072077e7242fe0c1c32c591e29,5,12,1323.55,4,4,4,444
06a07a93c8c1f6533aa93a560a738b54,6,19,2316.07,3,4,4,344
06a0b8e3d71c53f86d071bf0132fcb03,25,1,524.97,2,1,3,213
06a3d3d4a73d891c1ddb71df6bf871eb,39,5,430.05,1,3,3,133
06a52c4ea08bc95627232a2d47584b66,7,8,1741.81,3,3,4,334
06abdc749d625729492b3c340b02e5a7,73,1,69.99,1,1,1,111
06ad5c30bf68b61e37ca6a5977a19c87,29,2,139.59,2,1,1,211
06b45e4791de286ca0660f824e89d3d4,1,14,1719.0300000000002,4,4,4,444
06b7997856949a2bb34afc3bc5fe5469,29,5,863.9,2,3,3,233
06b7ab02210dccff0bb0d75fad4d597f,24,4,324.74,2,2,2,222
06b874a5bb859664f5738b04d61240bc,55,3,483.78999999999996,1,2,3,123
06b98ac3b945f29f52fd3a29cfd74943,9,19,1579.26,3,4,4,344
06be6e93fcc689f8f9968d2227757381,11,4,148.54,3,2,1,321
06c07be2b23f3c76773a219e815d12c4,21,5,856.4200000000001,2,3,3,233
06c1aa7128ccc0d950c437f24ccc01ce,63,8,1305.95,1,3,4,134
06c518faac89cd2d6b969c555d43b482,1,28,2244.93,4,4,4,444
06c9061a24a3be9d4433b4b9983d86ce,55,2,279.97,1,1,2,112
06c9ce7506967fe01ffadfb1b09273e9,25,6,1387.98,2,3,4,234
06cd2920eb1477fd59528df74e6ed082,1,2,64.88,4,1,1,411
06d08861b87bf1b44a1e0ca72abd1933,56,1,79.42,1,1,1,111
06d5300336739b6a2ac9abecb6a7fb81,22,7,460.53,2,3,3,233
06d5a90c31969981e5223f65708ebc60,4,11,668.2,4,4,3,443
06d7f6d488165dac5d7cc876ecb63c0d,25,5,3851.88,2,3,4,234
06db27c74e681f3881e86bc08c270e01,9,2,162.02,3,1,2,312
06df55d6b83a28f2bd2d81a8b7af8586,82,1,99.99,1,1,1,111
06e39171ead2ac037e2bb8beeab858f0,35,1,63.58,2,1,1,211
06e3bef4c3ba432a5bdeb8337710f54e,66,1,39.99,1,1,1,111
06e3e7ff633a3addd12d5940b513ef80,6,28,5771.5099999999975,3,4,4,344
06e484e14d526697a846cd37e96093ae,28,2,96.78,2,1,1,211
06e73c46fc1ceb7188bbe96bed4e8a21,16,3,415.63,3,2,2,322
06eb4be78fc7c4bdfd02c24ba1779208,2,17,1464.2300000000002,4,4,4,444
06f0fa4d07b858f4c0430380952c2eb0,4,11,1282.4899999999998,4,4,4,444
06f131936a91a761d47447dee1df4115,42,2,771.99,1,1,3,113
06f411c77ca5219b8bafe8cf6bfe8028,9,8,699.0400000000001,3,3,3,333
06f73a8bc8574a9bd137e9469aa7a9c6,2,8,191.21999999999997,4,3,2,432
06f7cd8cf1146136f67d9bab56a0e90e,47,1,39.99,1,1,1,111
06fd26ccc8c313d7090aeb93753be3c8,77,1,53.29,1,1,1,111
06ff5299e1bc764394f0d38fd7b1daea,11,9,782.71,3,4,3,343
070615ed3d026f28aa217c2dd879ca9f,1,9,2254.8900000000003,4,4,4,444
07077a021a72b6a3a50e05c8e71823f1,85,1,89.99,1,1,1,111
07088ed3e7a674c840d87d91ac453bbb,13,3,100.53999999999999,3,2,1,321
070c527408cc27f4141cb39d52d90b3d,8,2,136.99,3,1,1,311
070cb3d2b6139bd7fbebbe9e1a9f04c8,20,3,524.87,2,2,3,223
070e3ccca70b53fb95741a05d2318236,8,10,545.4000000000001,3,4,3,343
07149cc85f5f8555828c50e561d25484,20,9,1051.64,2,4,3,243
07157d072c38e01b1d5e0e53ff18c36d,39,1,12.99,1,1,1,111
0718ca395eba9e9abf8e176aac276b3d,5,8,1122.88,4,3,4,434
071910851eb58b0043b8f22fa15c56dd,1,2,233.98000000000002,4,1,2,412
071c830325bbae8e2052afcc98a85633,81,1,29.79,1,1,1,111
071cd5ea90d95bebd80f2e0f0356714e,23,3,2204.4300000000003,2,2,4,224
0728c129f5804142b7f6443a816a75ba,3,4,1122.91,4,2,4,424
0728ef4cc85d023a5fbecfede9e5fd6e,79,1,102.99,1,1,1,111
07297ce927f2cc6a3bc47ec625120906,6,5,367.2,3,3,2,332
072e1e5fcd8f905d2dcf9d47941b1297,4,22,2136.7999999999997,4,4,4,444
072f0bdcba7bc512734a34d90e5161a2,89,1,249.47,1,1,2,112
072fe7c945b08271178030d4f19e2c42,10,6,3088.1000000000004,3,3,4,334
0730dc7eb7a61352748290e72328c3d9,27,2,257.54,2,1,2,212
