Promo_type,Offer_ID,sku,start_date,end_date,train_test_group
Biweekly,219,18e3b76750cbe1218e50a3dbb6caa123,20200514,20200527,train
Billboards,B17,f97e148bbe74bc97001c490aa0cb9fb1,20200220,20200304,train
Facades,F178,767aaeb00eb1c7dd273ba954b3e2f4b8,20201022,20201028,test
Facades,F1,66f60839d26da8a84e5f8417245ffc83,20200102,20200108,train
Facades,F50,726f47a2222121a111ee8ca1b0469cb8,20200326,20200401,train
Billboards,B81,79a71997dd20e1e3e18d58615932fd0b,20201015,20201028,test
Facades,F163,f7f34f18c8dd9c88697b0d1e6a699cf7,20201008,20201014,test
Facades,F173,a3ac991a859aa3ddce6033494aa81809,20201014,20201021,test
Facades,F24,e722918743ddc656ba3fe59836f535ec,20200206,20200212,train
Facades,F59,498c777edccfba0a20cc6c6810af7a5b,20200409,20200415,train
Seasonal,164,c0da61a79d73065ac4b237a5d6f31702,20200512,20200601,train
Facades,F173,596daa8b0f335c24684878409cda6a48,20201014,20201021,test
Facades,F5,de50878e5afc5f6c0e6e477028a137f5,20200109,20200115,train
Facades,F9,25f2e256030f6c5128f9dfa8c6d568f4,20200116,20200122,train
Billboards,B93,7a8675a8f6988ebcbefd062fabaccc85,20201112,20201125,test
Billboards,B95,7a8675a8f6988ebcbefd062fabaccc85,20201203,20201209,test
Billboards,B1,7a8675a8f6988ebcbefd062fabaccc85,20191226,20200108,train
Billboards,B10,7a8675a8f6988ebcbefd062fabaccc85,20200123,20200205,train
Billboards,B22,7a8675a8f6988ebcbefd062fabaccc85,20200305,20200318,train
Facades,F173,abcee104a92b54778a725d8196e38764,20201014,20201021,test
Facades,F175,7a8675a8f6988ebcbefd062fabaccc85,20201022,20201028,test
Facades,F30,d1efda2fb8aacbceccf0359075643111,20200220,20200226,train
Billboards,B105,7a8675a8f6988ebcbefd062fabaccc85,20201224,20201230,test
Facades,F6,d5e228ba77d0b29d5d20e9e14b8ed906,20200109,20200115,train
Facades,F185,881b6ec17e8e0e1a6e3ee264ac38c649,20201105,20201111,test
Biweekly,227,9c15b5c05245a710f1c03a15078cd529,20200514,20200527,train
Billboards,B89,08f226a9a07a5a5c7c78c7f4ca86398f,20201029,20201111,test
Billboards,B23,fcdd43885d239807a1693c8668da7eee,20200305,20200318,train
Facades,F43,6320328cb369ea723c50f972313eaebc,20200312,20200318,train
Facades,F50,f72718dfd0976a0bae2bd95de0e0bf7f,20200326,20200401,train
Facades,F201,fcdd43885d239807a1693c8668da7eee,20201203,20201209,test
Billboards,B83,f500c0077aacd649b2e7fa05471f149c,20201015,20201028,test
Billboards,B12,f26227cc98c11e0bf39d03353f9b3ad8,20200206,20200212,train
Facades,F6,9a93c12b53d12c7d505ff4f6f23f2a6f,20200109,20200115,train
Facades,F42,550458892ac0b49bcf8d76bd5e00941e,20200312,20200318,train
Facades,F42,c7a0fbc801f8c56e925afce8742419e1,20200312,20200318,train
Facades,F187,b0a6baa3bffaeeb504bdb7a3d5327867,20201112,20201118,test
Biweekly,218,3b1e55c2c0adf65ae25d1e7072f82d58,20200514,20200527,train
Seasonal,211,b0a6baa3bffaeeb504bdb7a3d5327867,20200414,20200525,train
Billboards,B101,e967ace1096c7a3f9aa3edfad0e5d775,20201210,20201223,test
Facades,F59,cb840a8a45f11b5eba93c6810997e176,20200409,20200415,train
Facades,F173,12418e10c18bd3f24036a109b8a417b9,20201014,20201021,test
Facades,F42,512cffb6959665636fe168c2f99a421f,20200312,20200318,train
Billboards,B99,688f32fddbedcd690af02558d9c4be8b,20201126,20201202,test
Billboards,B7,787762f7d829ce318599bf015baba175,20200116,20200122,train
Billboards,B12,787762f7d829ce318599bf015baba175,20200206,20200212,train
Facades,F171,787762f7d829ce318599bf015baba175,20201015,20201021,test
Facades,F173,37c9236df85889816fc8bfa35ea177ea,20201014,20201021,test
Facades,F173,a994fb4fd1877934d27f9b291709ba72,20201014,20201021,test
Facades,F24,f2fd5497eb5237439bfbe3adf337f90f,20200206,20200212,train
Billboards,B104,787762f7d829ce318599bf015baba175,20201210,20201216,test
Billboards,B105,787762f7d829ce318599bf015baba175,20201224,20201230,test
Facades,F49,a22182ed801d5ef968379dc9746abb44,20200326,20200401,train
Facades,F50,8b42c0f8306a99f908af5b0a9975cc84,20200326,20200401,train
Facades,F54,787762f7d829ce318599bf015baba175,20200402,20200408,train
Facades,F188,787762f7d829ce318599bf015baba175,20201112,20201118,test
Facades,F196,787762f7d829ce318599bf015baba175,20201126,20201202,test
Facades,F203,688f32fddbedcd690af02558d9c4be8b,20201203,20201209,test
Billboards,B15,472297c6af00cd248a8e34162127a348,20200213,20200219,train
Facades,F26,3d4a0f26b31151b6b6a9d2e47aab896d,20200213,20200219,train
Facades,F1,290765c709b1efb039791a793e5bac01,20200102,20200108,train
Facades,F50,0468e66d6640b602ca71f2c619413df3,20200326,20200401,train
Facades,F191,774cb79d861092108dd9bebfe1fc8bb0,20201112,20201118,test
Facades,F192,472297c6af00cd248a8e34162127a348,20201119,20201125,test
Billboards,B86,178d59ec85a3f32a410b50d4d3b7ff38,20201029,20201111,test
Billboards,B9,e565e737bb0abde97d51b0799d1bf9d7,20200123,20200205,train
Billboards,B15,0b2db481100de1094a677d294da8ac73,20200213,20200219,train
Facades,F20,0b2db481100de1094a677d294da8ac73,20200130,20200205,train
Facades,F1,8b85412a0d243bb4d03e914684a742b6,20200102,20200108,train
Facades,F55,3213ddac2b0c49973819f305d940a5de,20200402,20200408,train
Facades,F192,0b2db481100de1094a677d294da8ac73,20201119,20201125,test
Facades,F193,55e7986b2d36e84aaa228caef5eb3b9e,20201119,20201125,test
Biweekly,219,178d59ec85a3f32a410b50d4d3b7ff38,20200514,20200527,train
Billboards,B83,d69821d1d33a0efdf3a858cb87ef3913,20201015,20201028,test
Facades,F183,6918d8b69949fd1f06da5f86ba7c6cf6,20201029,20201104,test
Biweekly,220,b4aad74b0b088a82b16644a6eafe51f4,20200514,20200527,train
Facades,F57,7c4ec067ec15e386e7a28646f866eda7,20200409,20200415,train
Facades,F203,7c4ec067ec15e386e7a28646f866eda7,20201203,20201209,test
Facades,F1,495bc0ff99a5a3b6d627036fd310995a,20200102,20200108,train
Facades,F59,1871ed7d3742806d61d6b82720e15977,20200409,20200415,train
Biweekly,217,569ec20f60ce741834ffada6b2532f88,20200514,20200527,train
Billboards,B17,873f1a41f4b6869e54d5df761db2b64d,20200220,20200304,train
Facades,F12,5853283dece1f7a4da50cc4bebd5b116,20200116,20200122,train
Facades,F23,728486f932672b1aff8336ed5ba34aa1,20200206,20200212,train
Facades,F53,728486f932672b1aff8336ed5ba34aa1,20200402,20200408,train
Billboards,B88,09e24562ec97a6d680ebbe1f9e0240f0,20201105,20201111,test
Billboards,B25,053ac426738a67511e98995b162fc51a,20200319,20200401,train
Facades,F183,70114669101b290186811518a91b547d,20201029,20201104,test
Biweekly,226,a96b6a80143f90658e9117aab230c4c2,20200514,20200527,train
Billboards,B9,6f4dd9ae337cd45a8a8f8c227b4b962f,20200123,20200205,train
Facades,F173,67cf6656b186cec6b44749472c7ebd82,20201014,20201021,test
Facades,F58,de363fef12fa646343fc968a87128e00,20200409,20200415,train
Seasonal,160,06976634c01927fd4bd693be75f599b7,20200512,20200601,train
Facades,F20,cc74aac515fc568111111a639c5dfcd4,20200130,20200205,train
Facades,F1,689b1532a1ed565a9e9baeed3624b2b4,20200102,20200108,train
Facades,F5,2bb0a5cc20330779bc690d5372291222,20200109,20200115,train
Facades,F45,456fa3cf617a84de55180d8548b6d15f,20200319,20200325,train
Facades,F187,e24123e603f691a2f55ad3d4a28787db,20201112,20201118,test
Facades,F192,cc74aac515fc568111111a639c5dfcd4,20201119,20201125,test
Seasonal,210,456fa3cf617a84de55180d8548b6d15f,20200414,20200525,train
Seasonal,211,e24123e603f691a2f55ad3d4a28787db,20200414,20200525,train
Facades,F9,9df867e9436436ba8057f0190d457fba,20200116,20200122,train
Biweekly,217,4cd499ae96e5fb62f5ae70a32828bfc1,20200514,20200527,train
Facades,F13,dc05b6d399e629b260c1e507498fd8f4,20200123,20200129,train
Facades,F30,4f52aca543323df92b5c3f8f2d4f092e,20200220,20200226,train
Facades,F1,7b95956c6f38b0fbbf998cec449ac7ee,20200102,20200108,train
Facades,F4,eb30822318a0379aa07dd8f9360a2bc1,20200102,20200108,train
Facades,F57,eb30822318a0379aa07dd8f9360a2bc1,20200409,20200415,train
Facades,F60,0da5b3ca945f962a86d78f99f8184591,20200416,20200422,train
Facades,F203,eb30822318a0379aa07dd8f9360a2bc1,20201203,20201209,test
Billboards,B83,c4953d17f69796cb3af285ef2aef1dac,20201015,20201028,test
Billboards,B86,513cc295532a90e788616a5c079341d7,20201029,20201111,test
Billboards,B88,32d02e94ddd16bdb77dfbd7c8d52e135,20201105,20201111,test
Facades,F49,344584d46a868ef2625b2fb060625ab4,20200326,20200401,train
Biweekly,219,513cc295532a90e788616a5c079341d7,20200514,20200527,train
Billboards,B95,d50b11b02e15deace91e3b4602a78c5d,20201203,20201209,test
Billboards,B4,d50b11b02e15deace91e3b4602a78c5d,20200109,20200115,train
Billboards,B9,6fdbd61a6a0e0771a9ea72717067f72e,20200123,20200205,train
Facades,F173,8f2251c8ca503bb878eb729f0ddd2769,20201014,20201021,test
Facades,F19,1833ea9ff7b377d0735eb03e6eaba170,20200130,20200205,train
Facades,F180,d50b11b02e15deace91e3b4602a78c5d,20201029,20201104,test
Billboards,B17,6f4a63c321e3888f6763ec4c906f9b53,20200220,20200304,train
Seasonal,160,e3f3e3c087777cdfae2ec99e2a2170fb,20200512,20200601,train
Seasonal,159,f9b58adc5544e943ed0329c503fb4155,20200512,20200601,train
Facades,F2,ee3d0e7a3753c871a7e54610f63b238d,20200102,20200108,train
Facades,F5,568a328207c3cbcd0d0f380d20b0cc9f,20200109,20200115,train
Facades,F50,f7a9ba67924112e1bba2487f3cbc509e,20200326,20200401,train
Facades,F191,ee3d0e7a3753c871a7e54610f63b238d,20201112,20201118,test
Biweekly,218,fb5662a671dbce16842d5867ae285226,20200514,20200527,train
Biweekly,224,ee3d0e7a3753c871a7e54610f63b238d,20200514,20200527,train
Billboards,B83,8f79091ca9e28ae7a4df2e1e214fada2,20201015,20201028,test
Billboards,B83,582051050ed961656e4e3e6f2b18ae0a,20201015,20201028,test
Billboards,B86,496f0aae82ab86c34db836f1f51575df,20201029,20201111,test
Facades,F26,17305c71018699ab2184d3dc41c1ee3e,20200213,20200219,train
Facades,F182,b76b07b6bcf527008269548351f39f38,20201029,20201104,test
Billboards,B9,60eb708b0ad77fa5fe63eae5493410e9,20200123,20200205,train
Facades,F50,3ecf1d172550066bbe16a942de196a34,20200326,20200401,train
Facades,F181,dae7d75b88843c9206161413df59e45b,20201029,20201104,test
Facades,F185,8c140e24694989347870e0bc46b67aab,20201105,20201111,test
Billboards,B25,85db7d322d6f1d219ff9e57c28b60d44,20200319,20200401,train
Facades,F23,134293c8c4bdcb9b0829bf4702063a9a,20200206,20200212,train
Facades,F30,014a1a520e903a8e84e591b0a02dbcb3,20200220,20200226,train
Facades,F53,134293c8c4bdcb9b0829bf4702063a9a,20200402,20200408,train
Facades,F58,90a76e3cc1d76b8cad2d248fae570b6a,20200409,20200415,train
Facades,F5,e16ae9c8c09bf79359fa56256e0b4547,20200109,20200115,train
Facades,F56,fa192e2965efe42bd77021b75f6ab91e,20200409,20200415,train
Biweekly,218,d4f9a03bbb4c9c2ac5b5a2386522a0b1,20200514,20200527,train
Billboards,B9,c078c68ce2cb5e699a33c535a7b8c7fc,20200123,20200205,train
Facades,F10,d3e8718f1afdf4072309ae2378592fc6,20200116,20200122,train
Facades,F5,d3fdda31e309f6e707ea17b8ef8378f6,20200109,20200115,train
Facades,F55,161c912521dac7c19d567460ccd13932,20200402,20200408,train
Biweekly,218,44146d941e4baf00bde506a90080a52f,20200514,20200527,train
Billboards,B83,3598cf70a56feb59c495a3b362a2405a,20201015,20201028,test
Billboards,B2,8a8cd4b517342b801390e885600c4d67,20191226,20200108,train
Billboards,B9,194df3e2f8c285bd665e0ef4d66b9fb3,20200123,20200205,train
Facades,F25,f495a419843c2dafbbeb7174e842307b,20200213,20200219,train
Facades,F1,ce414dc56ab84ef9ef6c00da08747cad,20200102,20200108,train
Facades,F5,5e40890b504ff3ff2a7e4a0ba01aeeaa,20200109,20200115,train
Facades,F199,010e08f39dff53d27b1ddfc0ffb59ecd,20201126,20201202,test
Facades,F199,b84cadc5e7d6ffed4dc8ab6ad774939c,20201126,20201202,test
Biweekly,221,010e08f39dff53d27b1ddfc0ffb59ecd,20200514,20200527,train
Biweekly,221,b84cadc5e7d6ffed4dc8ab6ad774939c,20200514,20200527,train
Seasonal,214,8a8cd4b517342b801390e885600c4d67,20200414,20200525,train
Biweekly,227,ad8151b5ab86fb0d22744d7a0027ac96,20200514,20200527,train
Billboards,B83,c76ed18d8f1830cc8f115bd5eb9b3632,20201015,20201028,test
Facades,F195,4c9844b76ae889bf8caf67423973ed03,20201119,20201125,test
Billboards,B81,de15b9d8b458907c1a0379c9631cbb9c,20201015,20201028,test
Seasonal,159,5d9685386ca131d48c5e0b2bf790521b,20200512,20200601,train
Facades,F25,1212ff8ecf53aebef093ca8ae216db68,20200213,20200219,train
Facades,F2,6ca73a1af3f1392fbbc13a40e7e61f3d,20200102,20200108,train
Facades,F191,6ca73a1af3f1392fbbc13a40e7e61f3d,20201112,20201118,test
Biweekly,224,6ca73a1af3f1392fbbc13a40e7e61f3d,20200514,20200527,train
Billboards,B99,ecea3c49103a2469b32189d2f4a2616d,20201126,20201202,test
Billboards,B14,ecea3c49103a2469b32189d2f4a2616d,20200206,20200219,train
Billboards,B27,ecea3c49103a2469b32189d2f4a2616d,20200319,20200401,train
Facades,F30,70527ca6d1dd7a26967d0bd71eacadb8,20200220,20200226,train
Facades,F58,a2df3c5f88eb939090a2a91279075bfc,20200409,20200415,train
Facades,F204,7cb199cefc0d7e31644e77f1a07afb8a,20201203,20201209,test
Billboards,B86,4d29fa543c78d25f6e70475421d2cd46,20201029,20201111,test
Billboards,B91,65e1a20e647a1f6738f136a218077fe0,20201119,20201125,test
Facades,F13,314a3d33cba618700413c54f5ecd3a5d,20200123,20200129,train
Facades,F24,1c904643fe2b4d8386dc68669ecee2a3,20200206,20200212,train
Seasonal,164,d6411384958edac55dca5debfb83dfe5,20200512,20200601,train
Billboards,B83,06c5feb3a110cc185d0d6aefae391952,20201015,20201028,test
Facades,F10,073a3e7430b0ca0c68a5a65fb781c26a,20200116,20200122,train
Facades,F13,309c184111353cff305d598d576d90c9,20200123,20200129,train
Facades,F24,2ae1985485d9f4d2a8913053822e1305,20200206,20200212,train
Facades,F30,b7d8e5c8d6cee863dcc17455c1b0f02b,20200220,20200226,train
Seasonal,185,2c86248d975ee3f54652b758c8743f85,20200413,20200525,train
Facades,F50,05c8704d5c29d6372b8332849b57c9ce,20200326,20200401,train
Facades,F182,a9c138158927975da6df2867974ef422,20201029,20201104,test
Facades,F193,a71ddadce6954285cbf61b99a94ac6fd,20201119,20201125,test
Biweekly,220,66c563ba5e7b221065fa1cb7aa757342,20200514,20200527,train
Seasonal,160,b3d942b88d22dc94540deb9bad90fe65,20200512,20200601,train
Facades,F5,47bff5d656f908a428865ff4429cee7e,20200109,20200115,train
Biweekly,217,83a997d11e431248364e52f9338ff399,20200514,20200527,train
Billboards,B12,dcf1a53e1219c31f568b2fc990dd3f20,20200206,20200212,train
Facades,F171,dcf1a53e1219c31f568b2fc990dd3f20,20201015,20201021,test
Facades,F188,dcf1a53e1219c31f568b2fc990dd3f20,20201112,20201118,test
Seasonal,183,52e5c599b40b556d9aad55a2da4a0e31,20200413,20200525,train
Seasonal,160,7737197724a9579c0c65a696256094e1,20200512,20200601,train
Billboards,B83,885a4c051a0464d39b074e44ed1e073b,20201015,20201028,test
Billboards,B83,4bad90842fe9fbb1c2bb1e63ec9a3d2e,20201015,20201028,test
Facades,F173,7ddb0d94bfdb000fb19b39a3ff297c06,20201014,20201021,test
Facades,F26,c0421baadeade309fdbd1e00fc8cf86c,20200213,20200219,train
Facades,F46,f2a3d58c65f4b1dd75fe9bd9b3e0719e,20200319,20200325,train
Facades,F185,e3f0cb6e36829baf414098f61df55e10,20201105,20201111,test
Billboards,B86,ca53bd4b33091e101c681e2cc1c6a385,20201029,20201111,test
Biweekly,219,ca53bd4b33091e101c681e2cc1c6a385,20200514,20200527,train
Facades,F58,89d5e1fd9721cc98998a1592f07147e5,20200409,20200415,train
Facades,F182,b3735d43d182173d9fcfaab1935179ed,20201029,20201104,test
Facades,F190,3b3f5621a0f233a80929e44fdad231e2,20201112,20201118,test
Billboards,B86,20c7c4908f7a05b26ebff9f7191a7c17,20201029,20201111,test
Facades,F20,27ce97695df3c98e4848eace2e3b3197,20200130,20200205,train
Facades,F28,e6cb1985a9ca16cc95b179e9044145fd,20200213,20200219,train
Facades,F30,f3afd36a2504517953bb026833e7d0e5,20200220,20200226,train
Biweekly,219,20c7c4908f7a05b26ebff9f7191a7c17,20200514,20200527,train
Billboards,B17,01e6467e21269b674df08c4aee06c503,20200220,20200304,train
Facades,F18,a8fef984417b9091a857f37819031d0c,20200130,20200205,train
Facades,F5,fcd43ce4cb74d3e9c058dcf3be4709e1,20200109,20200115,train
Facades,F50,39505d7e335cc178f4bdcfb6881ab382,20200326,20200401,train
Facades,F163,c1a5ec953de829af35a1e3aed09f7203,20201008,20201014,test
Facades,F58,3d3e47b2b7220de555b75072349b7f7e,20200409,20200415,train
Facades,F197,b573a47b77cc1889453289185e63588b,20201126,20201202,test
Biweekly,217,89520a5deee68d04b2bb3b801f038807,20200514,20200527,train
Billboards,B25,a593b5e1d80a79b32eac03777319e546,20200319,20200401,train
Facades,F163,3a33630fdc9225277ac62b09c349cff0,20201008,20201014,test
Seasonal,164,d5c340105cdcba760246134f7b38a821,20200512,20200601,train
Billboards,B88,fa85c5df351a7f78d3c260035347f82f,20201105,20201111,test
Billboards,B8,6f1e96a996ca46de707c59fbf4610dfc,20200123,20200129,train
Billboards,B17,6ba0aac541dd95cb053c966bbd4b50ee,20200220,20200304,train
Billboards,B17,24581341466087a412552312bd716163,20200220,20200304,train
Facades,F172,b76b73ea5d671e652387bb2dc4147c23,20201015,20201021,test
Seasonal,159,bd67a5bb50f98663ca8223602b44c0f0,20200512,20200601,train
Billboards,B83,847e9d0e12db3db298f08c4fd52a6799,20201015,20201028,test
Facades,F24,f9fae7ac76c13b2e49d1264003d0a87d,20200206,20200212,train
Facades,F1,931e463e0b19e33ef46ba1c8c0a2e79a,20200102,20200108,train
Billboards,B8,1accaece89aad30aeab8ee5a72a2ecf0,20200123,20200129,train
Billboards,B11,1accaece89aad30aeab8ee5a72a2ecf0,20200130,20200205,train
Billboards,B17,608230f51e989ef729d644ad34710295,20200220,20200304,train
Facades,F17,1accaece89aad30aeab8ee5a72a2ecf0,20200130,20200205,train
Billboards,B103,1accaece89aad30aeab8ee5a72a2ecf0,20201210,20201216,test
Facades,F2,8b2ee82f87f6672ab3e3c1477d22196b,20200102,20200108,train
Facades,F42,935fbbc22e83584c9a84290c719bf60f,20200312,20200318,train
Facades,F182,38cbf62c0783eb86ae2bf9470b5a64ef,20201029,20201104,test
Facades,F191,8b2ee82f87f6672ab3e3c1477d22196b,20201112,20201118,test
Facades,F199,8230aaeb57e52b80413424a7ac1b5f88,20201126,20201202,test
Biweekly,221,8230aaeb57e52b80413424a7ac1b5f88,20200514,20200527,train
Biweekly,225,df5bbc21a61899ffc266a9f68c47a135,20200514,20200527,train
Biweekly,224,8b2ee82f87f6672ab3e3c1477d22196b,20200514,20200527,train
Seasonal,212,a79a479291de6f28303044df5751c705,20200414,20200525,train
Seasonal,160,ff3b7e908593a3f5e54421ebf4e3bf6b,20200512,20200601,train
Seasonal,160,cca5b15178b8ca44c54c5a209894142c,20200512,20200601,train
Billboards,B83,b3dbedbf1e5e70c50bce6aa660dfa31d,20201015,20201028,test
Facades,F173,d6fd73872a1468074e835197e0bd8867,20201014,20201021,test
Facades,F13,0a4b39968558cae685ae198a4752b582,20200123,20200129,train
Facades,F1,77f07f6168e3f1fdf22caed73164eb49,20200102,20200108,train
Billboards,B25,fda0a3854d522430f4ddeee349093843,20200319,20200401,train
Facades,F195,94c9649298fc83059da4b030cb131e20,20201119,20201125,test
Facades,F173,6310e1df53fc547def2aa8ba8b469c36,20201014,20201021,test
Facades,F19,67f7aa75506599cbb0cb34605e730e58,20200130,20200205,train
Facades,F44,cb9321aa0ea2479cf3f0550cc8f01ac5,20200312,20200318,train
Facades,F183,a52f90beb6c9018a7f08a244b0014803,20201029,20201104,test
Biweekly,227,fa14d07023d593b2ef9b6fec8b35a2e3,20200514,20200527,train
Seasonal,159,c4ef77c52183a35dc73d200b8aa98a6e,20200512,20200601,train
Facades,F173,bec8ee80c5fe8b0517abb18fdd29f36f,20201014,20201021,test
Facades,F3,45856f43d02dface98e00cb4960d0d00,20200102,20200108,train
Facades,F5,00a54890cd1e950dba095236828bf3f4,20200109,20200115,train
Facades,F49,2235964426519f5690bf81aa06ccf692,20200326,20200401,train
Facades,F50,fb402d26c024b045b533c425f5416a02,20200326,20200401,train
Facades,F185,8f2b86919fabe0aacaa5bb6ddc706e7b,20201105,20201111,test
Billboards,B25,05bc1b0f2fa0b99379657ee0b2b76f4b,20200319,20200401,train
Billboards,B25,52b1135643133066fe1f9f53b88bb758,20200319,20200401,train
Facades,F15,85ae3a9ef1f52b32bd51c63ef269a1df,20200123,20200129,train
Facades,F45,85ae3a9ef1f52b32bd51c63ef269a1df,20200319,20200325,train
Billboards,B83,5dcffbb4d89d0c060b79bff6fa9fba79,20201015,20201028,test
Billboards,B9,16801b39cef47409d7f7cbf780039513,20200123,20200205,train
Facades,F19,76da35479f0b910c32ce60cfca4ab6d4,20200130,20200205,train
Facades,F190,81f4e5eea391adec6292e2cfdc950ca0,20201112,20201118,test
Facades,F191,554b125e062711a01324b0e2517bbde0,20201112,20201118,test
Facades,F23,8e328f2cbfda5df66cc23e1b89ea6483,20200206,20200212,train
Facades,F53,8e328f2cbfda5df66cc23e1b89ea6483,20200402,20200408,train
Billboards,B99,df80867a6f30431f1c0d521350d09f9f,20201126,20201202,test
Facades,F162,3300b7befecef37b46249775a330a3ab,20201008,20201014,test
Facades,F183,54728e92f3003644db3cbfd2fed2b871,20201029,20201104,test
Biweekly,218,7abcb9c49ba1f55861566b39ed6a9e87,20200514,20200527,train
Billboards,B101,6280247cfbb583390684a7c3725d833b,20201210,20201223,test
Facades,F56,6280247cfbb583390684a7c3725d833b,20200409,20200415,train
Facades,F187,9c86cd1da26179d9deda296a66fd2087,20201112,20201118,test
Seasonal,213,6dc38377b90a235304ff4ac87a8e905c,20200414,20200525,train
Seasonal,211,9c86cd1da26179d9deda296a66fd2087,20200414,20200525,train
